"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://codapixelastro.netlify.app/","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Web Design & SEO in Ayr | CodaPixel","35","326","Websites that convert + SEO that ranks. Fast builds, GBP optimization, tracking.","80","490","","0","Websites that generate clients - from just £79/month","52","Get a free website demo.","24","Websites that generate clients","30","","","","https://codapixel.com/","","","","","","76077","13144","13144","5.035","","508","117","4.342","80.191","Easy","6.956","0","0","","75","25","0","100.000","15","8","0","4","1","0","","","","","3cc6564165d4632daa329ef061e389bc","0.148","","","","","en","1.1","","","","","","https://codapixelastro.netlify.app/","2025-10-31 13:25:00"
"https://codapixelastro.netlify.app/Logos/dirtworks.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2772","2772","2772","1.062","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.117","","","","","","1.1","","","","","","https://codapixelastro.netlify.app/Logos/dirtworks.webp","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/Portfolio/proroof.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","111928","111928","111928","42.877","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.212","","","","","","1.1","","","","","","https://codapixelastro.netlify.app/Portfolio/proroof.webp","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/Portfolio/rbjoinery.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","381778","381778","381778","146.252","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.221","","","","","","1.1","","","","","","https://codapixelastro.netlify.app/Portfolio/rbjoinery.webp","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/whatsapp.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","896","896","896","0.343","","0","","","","","0.000","1","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.222","","","","","","1.1","","","","","","https://codapixelastro.netlify.app/whatsapp.svg","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/reviews","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","25","25","0","100.000","0","0","0","0","0","0","","","","","","0.461","","https://codapixelastro.netlify.app/reviews/","HTTP Redirect","","","1.1","","","","","","https://codapixelastro.netlify.app/reviews","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/locations","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","25","25","0","100.000","0","0","0","0","0","0","","","","","","0.395","","https://codapixelastro.netlify.app/locations/","HTTP Redirect","","","1.1","","","","","","https://codapixelastro.netlify.app/locations","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/contact","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","113","25","0","100.000","0","0","0","0","0","0","","","","","","0.429","","https://codapixelastro.netlify.app/contact/","HTTP Redirect","","","1.1","","","","","","https://codapixelastro.netlify.app/contact","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/gallery","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","25","25","0","100.000","0","0","0","0","0","0","","","","","","0.537","","https://codapixelastro.netlify.app/gallery/","HTTP Redirect","","","1.1","","","","","","https://codapixelastro.netlify.app/gallery","2025-10-31 13:25:02"
"https://codapixelastro.netlify.app/Portfolio/tassecoffeeco.webp","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","196628","196628","196628","75.324","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.199","","","","","","1.1","","","","","","https://codapixelastro.netlify.app/Portfolio/tassecoffeeco.webp","2025-10-31 13:25:02"
